drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,risk_multiplier,phenotype_boost,phenotype_multiplier,final_score,n_trials,trial_statuses,trial_source,example_condition,example_whyStopped,is_known_indication,original_indications,signature_genes,n_signature_targets,ci_lower,ci_upper,ci_width,confidence_tier,n_evidence_paths
rimonabant,EFO_0005762,neuropathic pain,1.1652867312011783,0.0,0.0,1.0,0.0,1.0,1.1653,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.174009,0.991278,0.817269,LOW,2
rimonabant,MONDO_0008300,Prader-Willi syndrome,0.9363109414802192,0.0,0.0,1.0,0.2398,1.2398,1.1608,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,True,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.468155,0.468155,0.0,HIGH,2
rimonabant,MONDO_0009060,cystic disease of lung,0.9881510825804398,0.0,0.0,1.0,0.1609,1.1609,1.1472,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.988151082580439,0.988151082580439,0.0,HIGH,1
rimonabant,MONDO_0010383,fragile X syndrome,0.913543354470815,0.0,0.0,1.0,0.2398,1.2398,1.1326,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.456772,0.456772,0.0,HIGH,2
rimonabant,MONDO_0005090,schizophrenia,0.9132958184855778,0.0,0.0,1.0,0.2398,1.2398,1.1323,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.222198,0.691098,0.468901,LOW,2
rimonabant,MONDO_0005277,migraine disorder,0.9352075658594664,0.0,0.0,1.0,0.2079,1.2079,1.1297,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.135564,0.799643,0.664079,LOW,2
rimonabant,MONDO_0004976,amyotrophic lateral sclerosis,0.9091032471762396,0.0,0.0,1.0,0.2398,1.2398,1.1271,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.454552,0.454552,0.0,HIGH,2
rimonabant,EFO_0000712,stroke,0.9780889433785664,0.0,0.0,1.0,0.1386,1.1386,1.1137,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.9780889433785661,0.9780889433785661,0.0,HIGH,1
rimonabant,EFO_0003890,drug dependence,1.1029516947082771,0.0,0.0,1.0,0.0,1.0,1.103,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.076242,1.026709,0.950467,LOW,2
rimonabant,EFO_1000783,diabetic neuropathy,1.101741454968901,0.0,0.0,1.0,0.0,1.0,1.1017,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.446275,0.655466,0.209191,MEDIUM,2
rimonabant,EFO_0000555,irritable bowel syndrome,1.098760742239176,0.0,0.0,1.0,0.0,1.0,1.0988,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.164477,0.934284,0.769807,LOW,2
rimonabant,EFO_0005772,neurodegenerative disease,1.0917888036396333,0.0,0.0,1.0,0.0,1.0,1.0918,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.487286,0.604503,0.117217,MEDIUM,2
rimonabant,EFO_0000612,myocardial infarction,1.0902715454259535,0.0,0.0,1.0,0.0,1.0,1.0903,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,1.090271545425953,1.090271545425953,0.0,HIGH,1
rimonabant,MONDO_0004985,bipolar disorder,1.088466822293406,0.0,0.0,1.0,0.0,1.0,1.0885,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.544233,0.544233,0.0,HIGH,2
rimonabant,HP_0001397,Hepatic steatosis,1.0858811574787106,0.0,0.0,1.0,0.0,1.0,1.0859,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,True,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.542941,0.542941,0.0,HIGH,2
rimonabant,Orphanet_309005,Disorder of lipid metabolism,1.0300990030953796,0.0,0.0,1.0,0.0,1.0,1.0301,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,True,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.51505,0.51505,0.0,HIGH,2
rimonabant,MONDO_0100062,genetic developmental and epileptic encephalopathy,0.8240792024763034,0.0,0.0,1.0,0.2398,1.2398,1.0217,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.41204,0.41204,0.0,HIGH,2
rimonabant,MONDO_0005178,osteoarthritis,0.8258270392938437,0.0,0.0,1.0,0.2303,1.2303,1.016,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.127998,0.697829,0.569832,LOW,2
rimonabant,HP_0001249,Intellectual disability,0.8164142249207578,0.0,0.0,1.0,0.2398,1.2398,1.0122,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.117726,0.698689,0.580963,LOW,2
rimonabant,EFO_0004698,insomnia,0.911066867565702,0.0,0.0,1.0,0.1099,1.1099,1.0112,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.443322,0.467745,0.024423,HIGH,2
rimonabant,EFO_0005687,fibromyalgia,1.006727144689814,0.0,0.0,1.0,0.0,1.0,1.0067,1,TERMINATED,STOPPED,Carotid Artery Plaque | Arteriosclerosis | Obesity | Metabolic Syndrome X,Company decision taken in light of demands by certain national health authorities,False,"Alcohol Drinking; Arteriosclerosis; Cardiovascular Diseases; Coronary Artery Disease; Diabetes Mellitus, Type 2",,,0.48987,0.516857,0.026988,HIGH,2
rosiglitazone,MONDO_0005148,type 2 diabetes mellitus,11.392484754012074,0.0,0.0,1.0,0.1792,1.1792,13.4337,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,1.375529,1.472592,0.097063,HIGH,8
rosiglitazone,MONDO_0011448,PPARG-related familial partial lipodystrophy,10.719432586702112,0.0,0.0,1.0,0.2398,1.2398,13.2898,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,1.313168,1.36669,0.053521,HIGH,8
rosiglitazone,EFO_0000400,diabetes mellitus,10.04596734349902,0.0,0.0,1.0,0.2197,1.2197,12.2533,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,1.212951,1.298541,0.08559,HIGH,8
rosiglitazone,EFO_0000729,ulcerative colitis,8.550656730099506,0.0,0.0,1.0,0.2398,1.2398,10.601,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,1.026391,1.111273,0.084882,HIGH,8
rosiglitazone,EFO_0001073,obesity,8.117190128209684,0.0,0.0,1.0,0.1946,1.1946,9.6967,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.98007,1.049228,0.069157,HIGH,8
rosiglitazone,EFO_0001645,coronary artery disease,7.302039499347698,0.0,0.0,1.0,0.2303,1.2303,8.9834,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.823059,1.035871,0.212812,MEDIUM,8
rosiglitazone,EFO_0001074,morbid obesity,7.807404420911833,0.0,0.0,1.0,0.0,1.0,7.8074,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.956435,0.995416,0.038982,HIGH,8
rosiglitazone,MONDO_0019182,inherited obesity,6.445900431529504,0.0,0.0,1.0,0.1946,1.1946,7.7002,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.805738,0.805738,0.0,HIGH,8
rosiglitazone,EFO_0000537,hypertension,6.365177354548177,0.0,0.0,1.0,0.1609,1.1609,7.3896,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.555363,1.043369,0.488006,LOW,8
rosiglitazone,EFO_0000195,metabolic syndrome,5.943990497934736,0.0,0.0,1.0,0.2398,1.2398,7.3693,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.700184,0.807194,0.10701,MEDIUM,8
rosiglitazone,HP_0003124,Hypercholesterolemia,7.364449728224574,0.0,0.0,1.0,0.0,1.0,7.3644,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.77968,1.070413,0.290732,LOW,8
rosiglitazone,EFO_0000384,Crohn's disease,5.928811580388484,0.0,0.0,1.0,0.2398,1.2398,7.3505,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.628241,0.899576,0.271335,LOW,8
rosiglitazone,EFO_0000319,cardiovascular disease,7.303115954140583,0.0,0.0,1.0,0.0,1.0,7.3031,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.797993,1.035783,0.23779,MEDIUM,8
rosiglitazone,MONDO_0004975,Alzheimer disease,5.846153514029663,0.0,0.0,1.0,0.2398,1.2398,7.248,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.668037,0.826248,0.158211,MEDIUM,8
rosiglitazone,EFO_0005628,proctitis,6.773538625687371,0.0,0.0,1.0,0.0,1.0,6.7735,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.846692,0.846692,0.0,HIGH,8
rosiglitazone,EFO_1001950,colon carcinoma,6.7097397889120485,0.0,0.0,1.0,0.0,1.0,6.7097,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.838717,0.838717,0.0,HIGH,8
rosiglitazone,MONDO_0004979,asthma,5.406840859893012,0.0,0.0,1.0,0.1792,1.1792,6.3756,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.542049,0.866908,0.32486,LOW,8
rosiglitazone,MONDO_0018883,Berardinelli-Seip congenital lipodystrophy,5.068388507131118,0.0,0.0,1.0,0.2398,1.2398,6.2837,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.620895,0.646202,0.025306,HIGH,8
rosiglitazone,EFO_0003095,non-alcoholic fatty liver disease,5.627513481544331,0.0,0.0,1.0,0.1099,1.1099,6.2458,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.684376,0.722503,0.038127,HIGH,8
rosiglitazone,HP_0000924,Abnormality of the skeletal system,6.134713846684055,0.0,0.0,1.0,0.0,1.0,6.1347,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.766839,0.766839,0.0,HIGH,8
rosiglitazone,EFO_0000685,rheumatoid arthritis,4.939341108399458,0.0,0.0,1.0,0.2398,1.2398,6.1237,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.454419,0.854092,0.399672,LOW,8
rosiglitazone,EFO_1000727,lipodystrophy,6.123156979901725,0.0,0.0,1.0,0.0,1.0,6.1232,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.746582,0.782734,0.036152,HIGH,8
rosiglitazone,EFO_0005140,autoimmune disease,4.891271727926962,0.0,0.0,1.0,0.2398,1.2398,6.0641,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.603102,0.623869,0.020766,HIGH,8
rosiglitazone,MONDO_0011962,endometrial cancer,5.2548100302061265,0.0,0.0,1.0,0.1386,1.1386,5.9833,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.640782,0.672966,0.032184,HIGH,8
rosiglitazone,HP_0009125,Lipodystrophy,5.945319124702832,0.0,0.0,1.0,0.0,1.0,5.9453,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.743165,0.743165,0.0,HIGH,8
rosiglitazone,EFO_0000501,follicular thyroid carcinoma,4.822967468248123,0.0,0.0,1.0,0.2303,1.2303,5.9335,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.602871,0.602871,0.0,HIGH,8
rosiglitazone,Orphanet_79211,Combined hyperlipidemia,4.777492315708812,0.0,0.0,1.0,0.2303,1.2303,5.8776,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.483919,0.699556,0.215637,MEDIUM,8
rosiglitazone,EFO_0000641,papillary thyroid carcinoma,5.040434817760611,0.0,0.0,1.0,0.1609,1.1609,5.8517,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.615561,0.651794,0.036233,HIGH,8
rosiglitazone,EFO_0003767,inflammatory bowel disease,4.910333606046287,0.0,0.0,1.0,0.1792,1.1792,5.7901,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.592874,0.634709,0.041835,HIGH,8
rosiglitazone,HP_0000855,Insulin resistance,5.783674498429141,0.0,0.0,1.0,0.0,1.0,5.7837,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.713137,0.737692,0.024555,HIGH,8
rosiglitazone,EFO_0004274,gout,5.728458046726883,0.0,0.0,1.0,0.0,1.0,5.7285,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.627002,0.84964,0.222638,MEDIUM,8
rosiglitazone,MONDO_0005180,Parkinson disease,4.524335082020007,0.0,0.0,1.0,0.2398,1.2398,5.6092,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.502351,0.670829,0.168479,MEDIUM,8
rosiglitazone,EFO_1000783,diabetic neuropathy,5.596503202136758,0.0,0.0,1.0,0.0,1.0,5.5965,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.690059,0.713819,0.02376,HIGH,8
rosiglitazone,EFO_0003914,atherosclerosis,5.595051142595219,0.0,0.0,1.0,0.0,1.0,5.5951,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.639599,0.799366,0.159767,MEDIUM,8
rosiglitazone,MONDO_0020088,familial partial lipodystrophy,5.59323604965712,0.0,0.0,1.0,0.0,1.0,5.5932,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.699155,0.699155,0.0,HIGH,8
rosiglitazone,EFO_0003770,diabetic retinopathy,5.530676739471858,0.0,0.0,1.0,0.0,1.0,5.5307,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.6088,0.799709,0.190909,MEDIUM,8
rosiglitazone,EFO_0000673,prostate adenocarcinoma,4.845648898182869,0.0,0.0,1.0,0.1386,1.1386,5.5174,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,True,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.551385,0.677695,0.12631,MEDIUM,8
rosiglitazone,EFO_0000660,polycystic ovary syndrome,4.521052488083965,0.0,0.0,1.0,0.2079,1.2079,5.4612,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.527713,0.607886,0.080174,HIGH,8
rosiglitazone,EFO_1001486,primary biliary cirrhosis,5.445515545795706,0.0,0.0,1.0,0.0,1.0,5.4455,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.639204,0.722175,0.082972,HIGH,8
rosiglitazone,EFO_0003060,non-small cell lung carcinoma,4.610332162755795,0.0,0.0,1.0,0.1792,1.1792,5.4364,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.512369,0.659191,0.146821,MEDIUM,8
rosiglitazone,EFO_0001378,multiple myeloma,4.517808914765204,0.0,0.0,1.0,0.1792,1.1792,5.3273,1,SUSPENDED,STOPPED,"Diabetes Mellitus, Atherosclerosis",no fund,False,"Alzheimer Disease; Anemia; Arthritis, Rheumatoid; Asthma; Atherosclerosis",,,0.480955,0.678194,0.197239,MEDIUM,8
