diseaseId,diseaseName,phenotypeId,phenotypeName,score
Orphanet_101088,X-linked hyper-IgM syndrome,HP_0200123,Chronic hepatitis,1.0
Orphanet_101088,X-linked hyper-IgM syndrome,HP_0003496,Increased circulating IgM level,1.0
Orphanet_101088,X-linked hyper-IgM syndrome,HP_0002783,Recurrent lower respiratory tract infections,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0000230,Gingivitis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002849,Absence of lymph node germinal center,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0012115,Hepatitis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0004315,Decreased circulating IgG concentration,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0005419,Decreased T cell activation,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002240,Hepatomegaly,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0011448,Ankle clonus,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002718,Recurrent bacterial infections,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002720,Decreased circulating IgA concentration,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002847,Impaired memory B cell generation,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0005479,Decreased circulating IgE concentration,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002014,Diarrhea,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001744,Splenomegaly,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0100806,Sepsis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0030991,Sclerosing cholangitis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002959,Impaired Ig class switch recombination,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0012418,Hypoxemia,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0003261,Increased circulating IgA concentration,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0020102,Pneumocystis jirovecii pneumonia,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001287,Meningitis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0034285,Enteroviral encephalitis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001419,X-linked recessive inheritance,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001347,Hyperreflexia,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001263,Global developmental delay,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001508,Failure to thrive,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002783,Recurrent lower respiratory tract infections,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0010280,Stomatitis,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0002721,Immunodeficiency,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001873,Thrombocytopenia,1.0
MONDO_0010626,hyper-IgM syndrome type 1,HP_0001875,Decreased total neutrophil count,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001581,Recurrent skin infections,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0032252,Granuloma,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001742,Nasal congestion,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001873,Thrombocytopenia,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0000403,Recurrent otitis media,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0012156,Hemophagocytosis,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0004315,Decreased circulating IgG concentration,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0003651,Foam cells,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0025435,Increased circulating lactate dehydrogenase concentration,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0002851,"Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells",1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0003281,Increased circulating ferritin concentration,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0002583,Colitis,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0002155,Hypertriglyceridemia,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0012312,Decreased total monocyte count,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0000010,Recurrent urinary tract infections,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001744,Splenomegaly,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0040218,Reduced natural killer cell count,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0020113,Decreased proportion of CD4+CD25+ regulatory T cells,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0100721,Mediastinal lymphadenopathy,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001880,Increased total eosinophil count,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001888,Decreased total lymphocyte count,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0002720,Decreased circulating IgA concentration,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0011945,Bronchiolitis obliterans organizing pneumonia,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0003621,Juvenile onset,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0001252,Hypotonia,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0002027,Abdominal pain,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0005425,Recurrent sinopulmonary infections,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0005415,Decreased proportion of CD8-positive T cells,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0012378,Fatigue,1.0
MONDO_0030717,immunodeficiency 97 with autoinflammation,HP_0002850,Decreased circulating total IgM,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0000403,Recurrent otitis media,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002716,Lymphadenopathy,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002848,Decreased specific anti-polysaccharide antibody level,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0032170,Severe varicella zoster infection,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0011108,Recurrent sinusitis,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0005419,Decreased T cell activation,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002665,Lymphoma,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0020072,Persistent EBV viremia,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0003621,Juvenile onset,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0100721,Mediastinal lymphadenopathy,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0012191,B-cell lymphoma,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0005523,Lymphoproliferative disorder,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002837,Recurrent bronchitis,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0033222,Decreased CD4:CD8 ratio,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0032218,Decreased proportion of CD4-positive T cells,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0011462,Young adult onset,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0012189,Hodgkin lymphoma,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0004429,Recurrent viral infections,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002205,Recurrent respiratory infections,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0031268,Decreased CD69 upregulation upon TCR activation,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002110,Bronchiectasis,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0001419,X-linked recessive inheritance,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0001744,Splenomegaly,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0002721,Immunodeficiency,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0032204,Chronic active Epstein-Barr virus infection,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0032247,Persistent CMV viremia,1.0
MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",HP_0001973,Autoimmune thrombocytopenia,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0002960,Autoimmunity,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0001875,Decreased total neutrophil count,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0002240,Hepatomegaly,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0032170,Severe varicella zoster infection,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0020072,Persistent EBV viremia,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0032061,Hypereosinophilia,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0009098,Chronic oral candidiasis,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0002014,Diarrhea,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0002232,Patchy alopecia,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0001508,Failure to thrive,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0003593,Infantile onset,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0002205,Recurrent respiratory infections,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0002716,Lymphadenopathy,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0001890,Autoimmune hemolytic anemia,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0001744,Splenomegaly,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0000403,Recurrent otitis media,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0011463,Childhood onset,1.0
MONDO_0014160,TCR-alpha-beta-positive T-cell deficiency,HP_0001045,Vitiligo,1.0
MONDO_0030483,immunodeficiency 88,HP_0020087,BCGosis,1.0
MONDO_0030483,immunodeficiency 88,HP_0001880,Increased total eosinophil count,1.0
MONDO_0030483,immunodeficiency 88,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0030483,immunodeficiency 88,HP_0002099,Asthma,1.0
MONDO_0030483,immunodeficiency 88,HP_0003593,Infantile onset,1.0
MONDO_0032723,immunodeficiency 60,HP_0004315,Decreased circulating IgG concentration,1.0
MONDO_0032723,immunodeficiency 60,HP_0002720,Decreased circulating IgA concentration,1.0
MONDO_0032723,immunodeficiency 60,HP_0100279,Ulcerative colitis,1.0
MONDO_0032723,immunodeficiency 60,HP_0031808,Decreased basophil count,1.0
MONDO_0032723,immunodeficiency 60,HP_0002110,Bronchiectasis,1.0
MONDO_0032723,immunodeficiency 60,HP_0002850,Decreased circulating total IgM,1.0
MONDO_0032723,immunodeficiency 60,HP_0002113,Pulmonary infiltrates,1.0
MONDO_0032723,immunodeficiency 60,HP_0001876,Pancytopenia,1.0
MONDO_0032723,immunodeficiency 60,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0032723,immunodeficiency 60,HP_0001744,Splenomegaly,1.0
MONDO_0032723,immunodeficiency 60,HP_0002206,Pulmonary fibrosis,1.0
MONDO_0032723,immunodeficiency 60,HP_0002583,Colitis,1.0
MONDO_0032723,immunodeficiency 60,HP_0005479,Decreased circulating IgE concentration,1.0
MONDO_0032723,immunodeficiency 60,HP_0100280,Crohn's disease,1.0
MONDO_0032723,immunodeficiency 60,HP_0005425,Recurrent sinopulmonary infections,1.0
MONDO_0032723,immunodeficiency 60,HP_0002028,Chronic diarrhea,1.0
MONDO_0032723,immunodeficiency 60,HP_0030374,Decreased proportion of memory B cells,1.0
MONDO_0032723,immunodeficiency 60,HP_0001945,Fever,1.0
MONDO_0032723,immunodeficiency 60,HP_0032229,Perinuclear antineutrophil antibody positivity,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0005425,Recurrent sinopulmonary infections,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002110,Bronchiectasis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002099,Asthma,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0000964,Eczematoid dermatitis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0011108,Recurrent sinusitis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0005318,Cerebral vasculitis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0500093,Food allergy,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0040218,Reduced natural killer cell count,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0001047,Atopic dermatitis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0032218,Decreased proportion of CD4-positive T cells,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002850,Decreased circulating total IgM,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0004429,Recurrent viral infections,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0003593,Infantile onset,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0410151,Eosinophilic infiltration of the esophagus,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002960,Autoimmunity,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0000403,Recurrent otitis media,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0100845,Anaphylactic shock,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0025419,Pulmonary pneumatocele,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0032163,Molluscum contagiosum,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0001508,Failure to thrive,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0006532,Recurrent pneumonia,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002205,Recurrent respiratory infections,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002841,Recurrent fungal infections,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0001510,Growth delay,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0032185,Disseminated molluscum contagiosum,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0100806,Sepsis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0003212,Increased circulating IgE concentration,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0002754,Osteomyelitis,1.0
MONDO_0009478,combined immunodeficiency due to DOCK8 deficiency,HP_0031292,Cutaneous abscess,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0032247,Persistent CMV viremia,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0002716,Lymphadenopathy,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0001263,Global developmental delay,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0006268,Fluctuating splenomegaly,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0001904,Neutropenia in presence of anti-neutropil antibodies,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0003593,Infantile onset,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0002783,Recurrent lower respiratory tract infections,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0040167,Facial papilloma,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0011342,Mild global developmental delay,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0001973,Autoimmune thrombocytopenia,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0003237,Increased circulating IgG concentration,1.0
MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,HP_0011463,Childhood onset,1.0
