feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance	meta_rank_up	rra_score	rra_rank_up	ensemble_rank_up
ZNF124	0.071182416357026	0.0506793816181987	1.40456363286534	0.160151077209778	0.0	0.0	2	0.317122438298012	2	2	0	1	0.24836009952499435	0.127605939848837	0.16900594017767964	0.22455385172079992
LOC100133207	-0.0457643447580631	0.0322115024097538	-1.42074542739135	0.160193840999013			1	0.317159413818467	1	0	1	1	0.7440624293146347	1.0	1.0	0.8208437005202442
SNRPA	-0.0695107065140922	0.0494977170099354	-1.40432146598074	0.160223144935122	0.0016474875039688	0.212283913337881	2	0.317181920411139	2	0	2	1	0.7411784664103144	1.0	1.0	0.81882492648722
AGA	-0.118047831801747	0.0840656687443947	-1.40423354224037	0.160249316691944	0.0	0.0	2	0.317198222115551	2	0	2	1	0.7411219181180728	0.967838079651759	0.7501445618461862	0.7438287112365068
INSL5	0.0494136463348156	0.0351911803378873	1.40414859235671	0.160274606307257	0.0	0.0	2	0.317212774251542	2	2	0	1	0.2484731961094775	0.141231620432773	0.1777322188929191	0.22725090294450995
BPGM	-0.239604966288303	0.170731041459298	-1.40340599014868	0.160495807761298	0.0445934723225439	0.719795456815689	2	0.317576848871365	2	0	2	1	0.7410088215335897	1.0	1.0	0.8187061750735127
PDE1C	-0.109063957804218	0.0777129925892218	-1.40341986803561	0.160491671793186	0.0	0.0	2	0.317576848871365	2	0	2	1	0.7410653698258313	0.776815458131397	0.6309467486726594	0.7080297834798797
STK32C	0.0707657831112547	0.0504263175280556	1.40335020640527	0.16051243356776	0.0	0.0	2	0.317576848871365	2	2	0	1	0.2486428409862022	0.215726912902887	0.2296167796877464	0.24293502259666544
HNRNPCL4	-0.133374612832688	0.0926967378844732	-1.43882746983946	0.160537306768332			1	0.317578903311296	1	0	1	1	0.7473987785568876	1.0	1.0	0.8231791449898214
LOC646358	-0.137115887096771	0.0965931859579711	-1.41951925218029	0.1605493890298			1	0.317578903311296	1	0	1	1	0.7438362361456684	1.0	1.0	0.8206853653019679
PPY	-0.0734847922167426	0.052373645079095	-1.40308722270076	0.160590830856154	0.00138466757395	0.236842512412669	2	0.317625349833377	2	0	2	1	0.7409522732413482	1.0	1.0	0.8186665912689437
PSMB2	0.12271448203891	0.0874677879439333	1.40296770872461	0.160626468373213	0.0103327524419473	0.666804375860331	2	0.31766030716975	2	2	0	1	0.2488690341551685	0.27943658381459	0.2741943962571624	0.2564666427857667
PPP1R3E	0.0466700762757666	0.0332789960482694	1.40238834753531	0.160799311073569	0.0	0.0	2	0.31796656793302	2	2	0	1	0.24898213073965167	0.190077050932558	0.2112705672081165	0.2376686616801911
BCL6	0.0861441516016005	0.061442003039041	1.40204009213149	0.160903274838332	0.0	0.0	2	0.317994357648755	2	2	0	1	0.24920832390861797	0.109698936191111	0.156179361825159	0.22129963528358026
CDRT1	0.0861927526353031	0.0614764256262339	1.40204560947216	0.160901627365411	0.0	0.0	2	0.317994357648755	2	2	0	1	0.2491517756163764	0.259145925237692	0.25960679177837354	0.25228828046497553
NTN1	-0.579765075136487	0.413500991671358	-1.40208871759435	0.160888755757982	0.316547023699115	0.921333520130162	2	0.317994357648755	2	0	2	1	0.7408957249491065	1.0	1.0	0.8186270074643744
RNF2	0.0637609046327536	0.0454711039592834	1.40222908794666	0.160846848117646	0.001117963003223	0.241714798094609	2	0.317994357648755	2	2	0	1	0.24903867903189322	0.405549411654124	0.3659780265993797	0.2841204833021392
SLC25A53	0.045959917104457	0.0327795036681488	1.40209313630076	0.160887436425189	0.0	0.0	2	0.317994357648755	2	2	0	1	0.2490952273241348	0.191817601735902	0.2126373337538769	0.23815785925305744
TMEM72	0.0895638081064009	0.063888136944108	1.40188480037781	0.160949650042685	0.0039168660730396	0.457629395764581	2	0.318050465007804	2	2	0	1	0.24926487220085952	0.350376624991268	0.32460705461809386	0.2718675269260298
UBE3A	-0.151373238023941	0.107984470459779	-1.40180562426634	0.160973298509349	0.0143060605890298	0.497254847017002	2	0.318061654842383	2	0	2	1	0.7408391766568649	1.0	1.0	0.8185874236598054
IQCH	0.0739225579275491	0.0527497080479962	1.40138326188058	0.161099494836044	0.003010017085009	0.494014162454123	2	0.31825436911679	2	2	0	1	0.2493214204931011	0.13134097444799	0.1714240656047942	0.22595221402660903
RSL1D1	-0.0605458766376842	0.0432051231546902	-1.40135873287313	0.161106826076312	0.0	0.0	2	0.31825436911679	2	0	2	1	0.7407826283646234	0.838748217284712	0.6713189297166587	0.719943518770234
EPHA5	-0.055366960454141	0.0395156609606019	-1.40113967748998	0.161172308618178	0.0	0.0	2	0.318348163252973	2	0	2	1	0.7406695317801403	0.756839001476454	0.6187509856489513	0.7040939679407835
FOXCUT	-0.101300136454803	0.0705216142342579	-1.43644097706421	0.161209672641149			1	0.318386402835166	1	0	1	1	0.7468898439267134	1.0	1.0	0.8228228907486994
AGK	-0.116715760063838	0.083340214203199	-1.40047348305661	0.161371578619846	0.0076737981742595	0.490442042653076	2	0.31863499288894	2	0	2	1	0.7405564351956571	1.0	1.0	0.8183895046369598
EPS15L1	0.0921311378573658	0.0657832446615982	1.40052589882585	0.161355893437906	0.0037944358352953	0.306902629712287	2	0.31863499288894	2	2	0	1	0.24937796878534269	0.0941794446349087	0.14295852389213057	0.21745213531737903
DUX4L24	0.228789955751926	0.159396517929403	1.43535102726182	0.161517495314902			1	0.318887505543009	1	1	0	1	0.24389278443791	0.562252857027987	0.4795773537296956	0.31459815522544565
CEP131	0.0548897004364408	0.039213479538939	1.39976612842875	0.161583363928721	0.0	0.0	2	0.318910737468248	2	2	0	1	0.24943451707758427	0.305074728546376	0.29256689270882613	0.2623742297669568
SUPT5H	-0.0594868593708327	0.0424953517369072	-1.39984391090869	0.161560065222937	0.0	0.0	2	0.318910737468248	2	0	2	1	0.7404998869034155	0.823891235951568	0.6614624402039636	0.71678865289358
UMAD1	-0.233872620441344	0.16295679618413	-1.43518175318742	0.161565343349459			1	0.318910737468248	1	0	1	1	0.7464374575887808	1.0	1.0	0.8225062203121465
SSTR5-AS1	-0.183826837765715	0.131354497148784	-1.39947121534404	0.161671724259521	0.0259448978809221	0.731763505649103	2	0.319049522576205	2	0	2	1	0.740443338611174	1.0	1.0	0.8183103370278217
HMG20A	-0.0538007663193134	0.0384486137486888	-1.39929014530851	0.161725993597944	0.0	0.0	2	0.3191210076753	2	0	2	1	0.7403867903189324	0.744186463595887	0.6097618672133733	0.7011993133872647
DUSP7	-0.0800447381760011	0.057208827087397	-1.39916761540519	0.161762725403899	0.0	0.0	2	0.319157875269726	2	0	2	1	0.7403302420266908	1.0	1.0	0.8182311694186835
PLPPR2	-0.0650548268294946	0.0464987340418017	-1.39906662342702	0.161793005341882	0.0	0.0	2	0.319182006522294	2	0	2	1	0.7402736937344492	0.7722476837233	0.6285286232455448	0.7067501725877778
LOC101928963	-0.0739577955249993	0.0515694963416424	-1.43413841071933	0.161860509087308			1	0.319279558583375	1	0	1	1	0.7462112644198146	1.0	1.0	0.8223478850938701
NDN	-0.150687912119526	0.107737296988739	-1.39866059694515	0.161914785487963	0.0134200796699703	0.525529830105112	2	0.319351000063478	2	0	2	1	0.7402171454422076	1.0	1.0	0.8181520018095454
LRRC14	-0.0595951707805838	0.0426126319444314	-1.39853297159158	0.161953078644987	0.0	0.0	2	0.319355290227247	2	0	2	1	0.7401605971499661	0.76811646659755	0.6262156337065657	0.7059771081169459
TREML1	0.175852525260093	0.125735320250208	1.3985928926745	0.161935098862674	0.0243538658773933	0.751049307294827	2	0.319355290227247	2	2	0	1	0.2495476136620674	0.0508820264224312	0.10500446827524576	0.2061846700460209
EGFL7	0.278941854053666	0.199503702193188	1.39817883571682	0.162059370610801	0.0708206474970005	0.883081473396187	2	0.319529257429079	2	2	0	1	0.24960416195430898	0.0568863517589058	0.11062923829049046	0.20791168485516343
AGXT2	0.0528447167795634	0.0377972784677056	1.39810904175851	0.162080325099052	0.0	0.0	2	0.319534946382568	2	2	0	1	0.24966071024655057	0.330726400733539	0.3119644640698102	0.26835183639352844
RING1	-0.0520022720927131	0.0371984880094568	-1.39796736038015	0.162122868891858	0.0	0.0	2	0.319583191782814	2	0	2	1	0.740047500565483	0.82959820494528	0.6652736161488724	0.7176153352404997
LINC00276	-0.0812893244187491	0.0567239138314691	-1.43306973951525	0.162163283543698			1	0.319627229846941	1	0	1	1	0.7459850712508482	1.0	1.0	0.8221895498755938
FAM134C	0.0642752646534185	0.0459899285920101	1.39759435644319	0.162234914047261	0.0	0.0	2	0.319732778336315	2	2	0	1	0.2497738068310337	0.217580928243098	0.23095726226147295	0.24412884346016545
KCTD5	0.161420188785837	0.115518173949861	1.397357517579	0.162306087448054	0.0173930872448303	0.616687246424048	2	0.319814930290525	2	2	0	1	0.24988690341551686	0.246575601068158	0.25069652525889713	0.2501297899685309
KIAA0895L	0.0625104993935554	0.0447368684372415	1.39729269341343	0.162325572125441	0.0	0.0	2	0.319814930290525	2	2	0	1	0.24994345170775842	0.152799525192872	0.18535457078273668	0.23056678743025188
LOC100128727	0.08640872134856	0.0603211100870137	1.43247896505742	0.162330853556195			1	0.319814930290525	1	1	0	1	0.24423207419135942	0.563410463376373	0.4802081690585081	0.315024902651504
ZNF737	-0.138454415322582	0.0979652437587753	-1.41330139149661	0.16236175214635			1	0.319840172101599	1	0	1	1	0.742422528839629	1.0	1.0	0.8196957701877403
RAB22A	-0.146960466666341	0.105217634373941	-1.39672848131186	0.162495236058614	0.0162743564102751	0.672532197981369	2	0.320067470980232	2	0	2	1	0.7398778556887582	1.0	1.0	0.8179144989821308
KRTAP26-1	0.0598741834677434	0.0423860627499429	1.41259129966782	0.162569728664127			1	0.320178536774298	1	1	0	1	0.24688984392671343	0.75059547620002	0.61430899437523	0.3571155890612684
PARP15	0.455075960889637	0.326019743176646	1.39585399477805	0.162758466792443	0.200776743018534	0.943031163203299	2	0.320514557545385	2	2	0	1	0.25	0.013107168192959	0.053566735004993954	0.19107002050149818
LINC00665	0.10734946800716	0.0769139300754947	1.395709046486	0.16280212899046	0.0046727268483852	0.393281690962664	2	0.320545952088138	2	2	0	1	0.25005654829224155	0.224332501618828	0.23655574830468382	0.24600630829597422
OR10G8	-0.0545112701612931	0.0386153966886824	-1.41164599708151	0.162846914360995			1	0.320545952088138	1	0	1	1	0.7421397873784211	1.0	1.0	0.8194978511648947
PGLYRP2	-0.067306800725168	0.0482251795420688	-1.39567755608776	0.162811615886037	0.0	0.0	2	0.320545952088138	2	0	2	1	0.7397647591042751	1.0	1.0	0.8178353313729925
SLC22A18	0.327581488441541	0.234722919350898	1.39560929689965	0.162832181293396	0.104130176002058	0.943647174268629	2	0.320545952088138	2	2	0	1	0.25011309658448316	0.0278967453556087	0.07816853282868107	0.1985297274577425
CYP4F30P	0.0385213104101871	0.0276064518030129	1.39537346867528	0.162903247663245	0.0	0.0	2	0.320600555322999	2	2	0	1	0.2501696448767247	0.139062681997703	0.17610261262682017	0.22794953520175332
FAM159B	0.0525346673387106	0.0372225643862169	1.41136614859785	0.162929042676306			1	0.320600555322999	1	1	0	1	0.24717258538792128	0.751000196248266	0.6146244020396362	0.3574081303834358
OPRL1	0.0569611903958316	0.0408229586567177	1.39532244281511	0.162918627283225	0.0	0.0	2	0.320600555322999	2	2	0	1	0.25022619316896627	0.113855285099873	0.15938600641328918	0.2229741371422631
ABCA9	-0.165576744963677	0.118676820807515	-1.39519026408898	0.162958472146473	0.0	0.0	2	0.32062278832201	2	0	2	1	0.7397082108120335	0.788454580536892	0.6380959890658676	0.7092245442881837
ISG15	0.266668443256654	0.19114240553541	1.39512968098151	0.162976737190536	0.0574800311700417	0.756566538910159	2	0.320623052672982	2	2	0	1	0.2502827414612079	0.0621261318332952	0.11522893339641486	0.20976659904176997
USP2	0.179037543150089	0.128351268061915	1.39490279958686	0.163045152791606	0.0245233217975615	0.739424267195901	2	0.32072196684836	2	2	0	1	0.25033928975344943	0.248333299760549	0.25185302002838666	0.2507934088359306
ND2	0.081595518059622	0.057069367025116	1.42976034802895	0.163103744309847			1	0.32080153646706	1	1	0	1	0.24462791223705044	0.564567603511972	0.4813646638279977	0.3156489377143346
KIR2DL3	0.111552080874998	0.078041764691987	1.42938952386928	0.163209393519072			1	0.320966807116687	1	1	0	1	0.24468446052929202	0.565001410867339	0.48168007149240394	0.3157831438182256
LOC102724814	0.140051413868752	0.0979834106672931	1.42933801665981	0.163224072404454			1	0.320966807116687	1	1	0	1	0.2447410088215336	0.565145998749978	0.48173263943647165	0.315838498006015
LINC00299	0.0530101695012012	0.0380212061038832	1.39422640503209	0.163249246657927	0.0	0.0	2	0.320980617956279	2	2	0	1	0.25039583804569104	0.133625504515763	0.17268569626241917	0.22708279551070948
CBX4	0.236649685550783	0.169745861147627	1.39414112338781	0.16327499302943	0.0441649546462214	0.733535998928513	2	0.320995550498325	2	2	0	1	0.2504523863379326	0.0716086668002694	0.12371865636334962	0.2124322673455577
LOC101929115	0.0906233295610566	0.0634155687860234	1.42903913496128	0.16330927044281			1	0.321027249723283	1	1	0	1	0.24485410540601674	0.565579718690446	0.4820480471008779	0.31601228791447505
CEP350	0.0419616585340515	0.0301059506359732	1.3937994864016	0.163378163304156	0.0	0.0	2	0.321126980090106	2	2	0	1	0.25050893463017415	0.105737584422508	0.15307785312516428	0.22127961017867118
PLCG1	-0.115871035490788	0.0831595873241175	-1.39335750956984	0.163511707917436	0.0068271716613779	0.490420422629834	2	0.321353750034667	2	0	2	1	0.7395951142275503	0.996064961936667	0.7658360931503969	0.7474674079044042
FAM69B	0.189772167342867	0.136294628022271	1.39236718348032	0.163811236605601	0.0292968332155917	0.766646052839004	2	0.321812263893702	2	2	0	1	0.2506220312146573	0.0836039029287504	0.13444251695316195	0.2157681769362087
HIF3A	-0.222966826556444	0.160148272232862	-1.3922524635935	0.163845960870381	0.0313405563107869	0.442058043429644	2	0.321812263893702	2	0	2	1	0.7395385659353088	1.0	1.0	0.8176769961547161
LOC100507534	-0.0801657537706753	0.0561613309567714	-1.42741905159585	0.163771697996887			1	0.321812263893702	1	0	1	1	0.7453064917439494	1.0	1.0	0.8217145442207645
METTL12	0.114304825156251	0.0800882390648436	1.42723608972978	0.163823986690092			1	0.321812263893702	1	1	0	1	0.24524994345170775	0.566302439566398	0.48246859065341957	0.3164155376122213
RGS21	-0.0504099899193542	0.0357934610722418	-1.40835751584939	0.163814019070476			1	0.321812263893702	1	0	1	1	0.741630852748247	1.0	1.0	0.819141596923773
SHMT1	0.112381039799509	0.0807204433043256	1.39222525545133	0.163854197246036	0.0078774857647661	0.569008055204129	2	0.321812263893702	2	2	0	1	0.25067857950689887	0.101156883536453	0.14934552909635704	0.22027866438373633
LOC400568	-0.144488036305289	0.10125675271918	-1.42694716574611	0.163906585220294			1	0.32187940622273	1	0	1	1	0.745080298574983	1.0	1.0	0.8215562090024882
RBKS	0.0408776716193175	0.0293670009850233	1.39195935057054	0.163934707681883	0.0	0.0	2	0.3218988863698	2	2	0	1	0.2507351277991405	0.380952407489046	0.348131209588393	0.27995395233591625
GPR75	0.0869894148595092	0.0625138037033883	1.39152330695235	0.164066797082634	0.0040144797190934	0.493264338101946	2	0.322122486911213	2	2	0	1	0.25079167609138203	0.34369277994961	0.32053303895284657	0.2717140849498214
TARBP2	0.0787910406358737	0.0566257112668602	1.39143577843208	0.164093321498839	0.003148929874557	0.431603456355681	2	0.322138798555226	2	2	0	1	0.25084822438362364	0.130642004928128	0.170740682331914	0.22681596176811072
FAM131A	-0.226179686181395	0.162593207344147	-1.39107709280044	0.164202050411492	0.0482116792658182	0.91171357739941	2	0.322289697959308	2	0	2	1	0.7394254693508256	1.0	1.0	0.8175978285455778
GPR19	0.0545537799963736	0.0392190560881001	1.39100186077467	0.164224862492158	0.0008459326404597	0.196626497266317	2	0.322289697959308	2	2	0	1	0.2509047726758652	0.131822597752251	0.171818325185302	0.2271788384286962
PTPN20	-0.099026460770611	0.0711884656353632	-1.39104642706921	0.164211348678337	0.0026464353517701	0.206229368761101	2	0.322289697959308	2	0	2	1	0.739368921058584	0.862571311866817	0.6868527571886663	0.7236140718976086
EP400	0.0729146133923019	0.0524338500100581	1.39060193707529	0.164346168636641	0.0	0.0	2	0.32245619063246	2	2	0	1	0.25101786926034836	0.162235770329369	0.19242495925984335	0.23343999626019685
FJX1	0.153738827247659	0.11055251801613	1.39064066569002	0.164334418397757	0.0147489672451272	0.535066384659004	2	0.32245619063246	2	2	0	1	0.25096132096810675	0.0994367222579339	0.14763707091415654	0.21996404595192165
AAAS	0.0545044149599629	0.0391987130179776	1.39046439955735	0.164387902552979	0.0	0.0	2	0.322473754714205	2	2	0	1	0.2510744175525899	0.36546816963252	0.33632970614519264	0.2766510041303707
MRPL17	0.157104008772882	0.112992588378533	1.39039215781634	0.164409826538298	0.020676000341378	0.802245776491334	2	0.322473754714205	2	2	0	1	0.25113096584483147	0.121262309945694	0.16485307259633075	0.22524759787028126
ZNF428	-0.0876191116669006	0.0630173560781652	-1.39039650534085	0.164408507085568	0.0038353036964782	0.455293531907916	2	0.322473754714205	2	0	2	1	0.7393123727663424	1.0	1.0	0.8175186609364398
SNAI2	0.270779375483994	0.194767507468065	1.39026975805188	0.164446977550138	0.042524165509421	0.475276378211596	2	0.322510851835049	2	2	0	1	0.2511875141370731	0.0982603034951632	0.14655942806076855	0.2197990883141817
ACTBL2	-0.0580615725806419	0.0412929876835616	-1.40608795434184	0.164484050166592			1	0.322529089798505	1	0	1	1	0.7413481112870391	1.0	1.0	0.8189436779009274
SYT14P1	-0.0635765120967746	0.0452161209651934	-1.40605851938769	0.164492753952314			1	0.322529089798505	1	0	1	1	0.7412915629947976	1.0	1.0	0.8189040940963583
ST20-MTHFS	0.0829082147967243	0.0596486136907439	1.38994369972407	0.164545974256218	0.0	0.0	2	0.322573818155513	2	2	0	1	0.25124406242931463	0.228121544055445	0.2394469852284077	0.24770493926904252
TTC3	-0.07885728830645	0.0560919287272949	-1.40585802798536	0.164552047816155			1	0.322573818155513	1	0	1	1	0.7412350147025559	1.0	1.0	0.8188645102917891
DCSTAMP	0.576162897624334	0.414589995097062	1.38971732178304	0.164614732740246	0.322756921509339	0.937661326644402	2	0.32262835634611	2	2	0	1	0.2513006107215562	0.0245839975567973	0.07406823319139988	0.19813089746250928
TMEM265	0.11697103713654	0.0821155273917115	1.42446916986308	0.164616357120049			1	0.32262835634611	1	1	0	1	0.24558923320515721	0.567169464226573	0.4829942700940966	0.31681074427183903
UVSSA	0.0550558697146648	0.0396213290897276	1.38955130934613	0.164665169970085	0.0	0.0	2	0.322688260832335	2	2	0	1	0.25141370730603935	0.168915084365511	0.19736634600220784	0.2351994989148899
LOC105375273	-0.0990210987249966	0.0695339538173012	-1.42406829022224	0.164731409153675			1	0.322782298002614	1	0	1	1	0.7447410088215336	1.0	1.0	0.8213187061750735
HCP5B	0.0851812146855764	0.0598203826090471	1.4239496801997	0.164765462295345			1	0.322813254512617	1	1	0	1	0.24564578149739877	0.5676028782149	0.483283393786469	0.3169370651841198
HAS2	0.185329928378624	0.133469334268261	1.38855812381687	0.164967158690312	0.0	0.0	2	0.323159636125125	2	2	0	1	0.2516399004750057	0.17872713343064	0.2037007832623666	0.2372581653112139
